Date,Close,High,Low,Open,Volume
2025-05-13,652.1500244140625,657.4000244140625,642.2000122070312,645.7999877929688,1986578
2025-05-14,673.0,675.75,648.0499877929688,654.0,3540920
2025-05-15,678.2000122070312,682.0,663.7000122070312,680.0,3293508
2025-05-16,696.4500122070312,703.7000122070312,676.0,684.0,3577381
2025-05-19,696.6500244140625,704.3499755859375,692.4500122070312,702.0,1989685
2025-05-20,691.0,702.25,673.0,702.25,3686708
2025-05-21,694.0,704.0,685.2000122070312,687.5999755859375,2264408
2025-05-22,696.4500122070312,706.5499877929688,689.9000244140625,694.0,2300146
2025-05-23,696.4500122070312,701.0,692.0499877929688,699.9000244140625,943219
2025-05-26,697.75,708.9000244140625,696.7999877929688,698.0,1467009
2025-05-27,694.7000122070312,701.0,690.0499877929688,697.7999877929688,1226613
2025-05-28,687.75,700.0,685.0999755859375,694.7000122070312,1549925
2025-05-29,697.0499877929688,701.0,682.0499877929688,688.0,2397733
2025-05-30,686.7000122070312,699.9000244140625,679.2000122070312,698.0,3519189
2025-06-02,679.0999755859375,689.25,675.5,686.75,2342623
2025-06-03,678.3499755859375,691.0,676.8499755859375,679.0,1854132
2025-06-04,689.9500122070312,691.2000122070312,676.0,678.3499755859375,1328436
2025-06-05,696.5,703.4500122070312,684.3499755859375,693.9000244140625,1731844
2025-06-06,681.5999755859375,690.0,678.0,680.0,3459747
2025-06-09,694.6500244140625,699.0,681.7999877929688,682.5,2725376
2025-06-10,690.5499877929688,700.4500122070312,688.0,698.2000122070312,1349738
2025-06-11,695.75,697.0,683.0,690.5,4138741
2025-06-12,675.9000244140625,700.0,673.0,700.0,1798265
2025-06-13,672.2000122070312,675.0,650.0,650.0,1753065
2025-06-16,682.2000122070312,685.3499755859375,664.2000122070312,672.4500122070312,1561914
2025-06-17,694.0999755859375,698.0999755859375,677.75,685.4500122070312,3110284
2025-06-18,683.9500122070312,697.0,679.0999755859375,695.0,1946520
2025-06-19,666.7000122070312,694.4000244140625,665.0999755859375,685.0,1951336
2025-06-20,688.25,691.6500244140625,666.5499877929688,668.0,4222770
2025-06-23,683.2999877929688,688.0,677.25,681.75,1364842
2025-06-24,682.4500122070312,689.9000244140625,680.5499877929688,689.9000244140625,1058774
2025-06-25,676.5999755859375,687.7999877929688,671.0999755859375,682.0,1551411
2025-06-26,674.75,682.0,669.4500122070312,678.0,1494248
2025-06-27,672.2000122070312,689.9000244140625,670.0,675.0,4398286
2025-06-30,682.1500244140625,686.5999755859375,670.0,674.4000244140625,1960902
2025-07-01,683.0499877929688,693.7000122070312,673.0999755859375,689.1500244140625,5976739
2025-07-02,666.0999755859375,683.5,661.5,682.0,3828798
2025-07-03,667.4500122070312,676.7999877929688,664.0499877929688,668.5999755859375,1750812
2025-07-04,676.5999755859375,679.9000244140625,669.25,671.5,2011272
2025-07-07,680.4500122070312,682.0,668.0,676.5999755859375,1795469
2025-07-08,675.7999877929688,679.3499755859375,665.0499877929688,678.0,3581235
2025-07-09,672.0499877929688,676.9500122070312,668.2999877929688,675.7999877929688,2188340
2025-07-10,677.2999877929688,681.5,669.0,672.0499877929688,3251214
2025-07-11,667.75,678.2999877929688,666.4500122070312,677.2999877929688,2899030
2025-07-14,674.7999877929688,680.0,666.2000122070312,667.75,3086468
2025-07-15,677.4500122070312,683.5,671.5,674.0,1536346
2025-07-16,675.3499755859375,679.0,672.0,676.5,1449968
2025-07-17,689.3499755859375,693.9500122070312,676.7000122070312,678.2000122070312,4643649
2025-07-18,667.5999755859375,695.5,666.0999755859375,695.0,5168081
2025-07-21,680.6500244140625,682.5,663.9000244140625,669.0,2549549
2025-07-22,683.7999877929688,688.9000244140625,676.0999755859375,682.0,2741733
2025-07-23,682.9500122070312,687.5,680.5,684.1500244140625,1701009
2025-07-24,680.3499755859375,687.0,653.5999755859375,683.0999755859375,7370754
2025-07-25,662.5499877929688,692.6500244140625,660.0,681.0499877929688,3749364
2025-07-28,658.9500122070312,669.7999877929688,654.0,663.0,1927712
2025-07-29,659.0499877929688,661.5499877929688,645.5,657.0,2466461
2025-07-30,660.3499755859375,669.7999877929688,657.4000244140625,659.0499877929688,2373174
2025-07-31,661.7000122070312,668.9000244140625,651.0,655.0,1943822
2025-08-01,651.2999877929688,665.9000244140625,649.5499877929688,662.0499877929688,2579602
2025-08-04,662.25,664.9000244140625,646.0,655.0499877929688,2097533
2025-08-05,680.25,681.6500244140625,660.25,665.5,4324035
2025-08-06,680.5499877929688,685.5,673.6500244140625,682.0,2314824
2025-08-07,681.5499877929688,685.5,672.0499877929688,675.0,2399600
2025-08-08,666.4000244140625,683.0,664.0,683.0,1735599
2025-08-11,664.9000244140625,668.7999877929688,655.5,666.0,2048345
2025-08-12,658.5499877929688,665.5499877929688,655.5,664.9500122070312,2337168
2025-08-13,670.4500122070312,674.7999877929688,659.2000122070312,660.4000244140625,2104254
2025-08-14,665.9500122070312,676.0,664.0,676.0,1517335
2025-08-18,669.1500244140625,677.5999755859375,667.5,676.2000122070312,2063230
2025-08-19,676.7999877929688,678.2000122070312,668.0,672.5,1354001
2025-08-20,674.25,681.4000244140625,673.0999755859375,679.5999755859375,1374929
2025-08-21,677.5499877929688,679.7999877929688,675.0,675.0,940798
2025-08-22,679.8499755859375,687.5999755859375,673.4000244140625,678.4500122070312,3733247
2025-08-25,677.2000122070312,685.5,675.0,682.0,2087411
2025-08-26,671.2999877929688,684.25,668.5,677.9000244140625,10450851
2025-08-28,664.0,677.2999877929688,658.7999877929688,674.4000244140625,1945654
2025-08-29,694.2999877929688,699.75,668.25,676.9500122070312,14580868
2025-09-01,717.2000122070312,726.2000122070312,703.5,710.0,13378545
2025-09-02,739.6500244140625,742.75,718.2999877929688,723.0499877929688,10341642
2025-09-03,733.2999877929688,756.9500122070312,731.2000122070312,748.0,8977994
2025-09-04,740.2000122070312,751.0,735.0,744.0,5488085
2025-09-05,736.2999877929688,749.0,735.4000244140625,744.7999877929688,2558134
2025-09-08,746.3499755859375,749.5,735.75,743.0,2792798
2025-09-09,740.0999755859375,751.0,730.2999877929688,750.0,2412384
2025-09-10,768.9500122070312,770.0,745.4500122070312,747.0,7475889
2025-09-11,785.2000122070312,788.9000244140625,764.7000122070312,768.9500122070312,6078662
2025-09-12,785.4000244140625,789.9000244140625,779.0999755859375,786.0,3070432
2025-09-15,791.3499755859375,796.5999755859375,780.5499877929688,786.5999755859375,2728792
2025-09-16,792.2000122070312,796.25,783.1500244140625,794.6500244140625,1976546
2025-09-17,791.9500122070312,797.5499877929688,790.0,792.2000122070312,1720211
2025-09-18,784.5499877929688,793.25,772.6500244140625,793.25,3810746
2025-09-19,779.4000244140625,787.5999755859375,774.0499877929688,784.5499877929688,3287106
2025-09-22,770.2000122070312,783.75,769.0,782.0999755859375,1532761
2025-09-23,773.4500122070312,777.7000122070312,766.2000122070312,771.2000122070312,1773399
2025-09-24,770.0999755859375,775.0,766.0,770.0,1284403
2025-09-25,759.0999755859375,775.5,756.3499755859375,768.5999755859375,1069774
2025-09-26,739.4000244140625,759.4500122070312,737.5,758.0,1925106
2025-09-29,747.2999877929688,756.4000244140625,741.75,742.3499755859375,2929682
2025-09-30,740.9500122070312,751.75,735.5999755859375,750.0,2526440
2025-10-01,739.7999877929688,742.5499877929688,733.25,740.0,1376898
2025-10-03,747.5,751.7000122070312,737.2999877929688,745.0,1376441
2025-10-06,745.4000244140625,751.9000244140625,739.5,748.5999755859375,1161208
2025-10-07,748.0,754.2999877929688,744.5,745.4000244140625,1213013
2025-10-08,743.9500122070312,749.5999755859375,736.2999877929688,745.0,1563241
2025-10-09,761.1500244140625,763.4500122070312,741.7999877929688,743.9000244140625,2262502
2025-10-10,753.4000244140625,762.5,745.7000122070312,762.0,2344143
2025-10-13,747.0499877929688,751.6500244140625,738.4500122070312,745.9000244140625,1697894
2025-10-14,745.9500122070312,753.5,741.0,747.7999877929688,1513060
2025-10-15,757.2999877929688,759.5,744.5999755859375,744.5999755859375,1651601
2025-10-16,760.5999755859375,768.5,752.9500122070312,760.0,1419387
2025-10-17,757.7000122070312,763.0499877929688,750.1500244140625,760.5,1830918
2025-10-20,740.1500244140625,762.9000244140625,724.3499755859375,760.0,2816106
2025-10-21,739.0,749.0,735.0999755859375,745.0,446174
2025-10-23,732.8499755859375,745.0,730.0,735.0499877929688,2611480
2025-10-24,723.8499755859375,735.9000244140625,719.25,734.4500122070312,3051200
2025-10-27,728.3499755859375,730.5,724.2000122070312,727.0,1573062
2025-10-28,722.5,731.4500122070312,717.4000244140625,730.0,2309934
2025-10-29,748.5999755859375,759.0,721.1500244140625,726.1500244140625,6067360
2025-10-30,734.7000122070312,754.0,729.7000122070312,754.0,5090803
2025-10-31,736.6500244140625,743.1500244140625,726.5999755859375,735.0,2560022
2025-11-03,745.3499755859375,747.1500244140625,726.5499877929688,733.0,3828421
2025-11-04,747.5999755859375,757.0999755859375,740.0,744.0,2282860
2025-11-05,747.5999755859375,747.5999755859375,747.5999755859375,747.5999755859375,0
2025-11-06,732.7000122070312,749.4500122070312,730.0,746.0,2225547
2025-11-07,733.25,736.5499877929688,720.0499877929688,728.0,1200551
2025-11-10,738.1500244140625,740.0,727.5,733.2000122070312,1538280
2025-11-11,732.9500122070312,738.6500244140625,729.0999755859375,738.1500244140625,1544794
2025-11-12,739.8499755859375,742.0,728.0,733.8499755859375,2116161
2025-11-13,745.2000122070312,749.4500122070312,735.0,739.0,2218794
2025-11-14,743.5,751.6500244140625,738.9500122070312,740.2999877929688,1635386
2025-11-17,749.75,753.5999755859375,739.6500244140625,743.5,2198843
2025-11-18,733.75,749.9000244140625,732.2999877929688,749.4500122070312,1861651
2025-11-19,724.0999755859375,734.0,718.4000244140625,730.0,2048601
2025-11-20,721.25,726.5,718.2000122070312,723.0,2473529
2025-11-21,710.2000122070312,725.0,707.5,721.0,1696270
2025-11-24,683.0,709.5499877929688,680.0,709.5499877929688,5107691
2025-11-25,682.5499877929688,685.75,677.7999877929688,683.0,6555328
2025-11-26,688.4000244140625,695.0,677.5999755859375,681.0,3691086
2025-11-27,679.25,691.1500244140625,676.5499877929688,690.9500122070312,2013261
2025-11-28,672.9000244140625,679.25,669.0999755859375,679.25,1799878
2025-12-01,669.75,677.6500244140625,667.8499755859375,672.9000244140625,1353139
2025-12-02,659.7000122070312,671.2999877929688,658.2000122070312,668.0,2550266
2025-12-03,664.2000122070312,671.0,656.5999755859375,659.7000122070312,3642142
2025-12-04,662.3499755859375,667.5499877929688,659.4000244140625,664.2000122070312,1865431
2025-12-05,661.3499755859375,664.2000122070312,653.9000244140625,661.2999877929688,2092532
2025-12-08,647.1500244140625,662.0,642.3499755859375,661.0,1950560
2025-12-09,667.7999877929688,670.3499755859375,634.6500244140625,641.0,3303762
2025-12-10,665.4500122070312,679.1500244140625,661.0,671.0,2210570
2025-12-11,666.5,669.0499877929688,661.5,666.7999877929688,1630019
2025-12-12,665.9000244140625,675.0,664.75,670.0,1769892
2025-12-15,670.1500244140625,671.7999877929688,657.5,665.9000244140625,995882
2025-12-16,673.0499877929688,676.2999877929688,662.7000122070312,668.0,1137760
2025-12-17,670.4000244140625,691.2000122070312,666.5999755859375,678.0,3601375
2025-12-18,661.7999877929688,670.4500122070312,657.1500244140625,670.4000244140625,1899785
2025-12-19,671.5999755859375,673.7000122070312,659.7000122070312,661.75,2130862
2025-12-22,671.0499877929688,678.25,668.4500122070312,672.0,1514056
2025-12-23,666.2999877929688,672.7000122070312,662.5,671.0,1294033
2025-12-24,660.9000244140625,669.25,657.1500244140625,666.2999877929688,1910047
2025-12-25,660.9000244140625,660.9000244140625,660.9000244140625,660.9000244140625,0
2025-12-26,656.0,666.9000244140625,653.2000122070312,660.9000244140625,698129
2025-12-29,647.25,659.7000122070312,645.7999877929688,656.0,1234659
2025-12-30,641.0499877929688,648.0,637.0499877929688,646.9000244140625,1954985
2025-12-31,647.9000244140625,651.9500122070312,638.5,641.0499877929688,1685843
2026-01-01,637.9000244140625,650.9500122070312,636.9500122070312,650.0,2758184
2026-01-02,649.0999755859375,651.75,638.0999755859375,639.4500122070312,2285336
