Date,Close,High,Low,Open,Volume
2025-04-24,3370.181396484375,3448.7589505632554,3347.0059427270007,3441.4979381383127,117639
2025-04-25,3315.873291015625,3401.7118581074033,3284.4424148698477,3401.7118581074033,241549
2025-04-28,3341.435791015625,3365.8047793051014,3297.472195403264,3304.4347634859714,60069
2025-04-29,3325.620849609375,3396.7385079754795,3300.3567716035677,3349.9898374411173,55534
2025-04-30,3241.57275390625,3334.0754437231512,3214.7171342819884,3322.139612779035,97053
2025-05-02,3201.189697265625,3307.2197571398465,3189.353428953058,3212.727764078708,97044
2025-05-05,3229.935302734375,3232.6208160760957,3197.2110878490384,3200.791934194731,61765
2025-05-06,3180.79931640625,3261.8634998402326,3162.9951327615368,3239.086053408159,116218
2025-05-07,3186.866943359375,3206.2626691382475,3139.6209446672497,3180.7994653406586,82880
2025-05-08,3178.11376953125,3212.2304004595517,3085.4122007200895,3200.791896169326,353903
2025-05-09,3113.660400390625,3202.2840441415374,3090.385626695995,3119.2305520819573,207794
2025-05-12,3394.848876953125,3421.604934686251,3178.9097009468774,3197.808100295435,496741
2025-05-13,3482.87548828125,3523.3577987557233,3371.872165863904,3377.840081201716,447112
2025-05-14,3506.44873046875,3549.9149989241414,3462.087129005202,3500.1823707520466,183591
2025-05-15,3524.451904296875,3539.2723736479134,3481.1845164597003,3516.0969196416695,273437
2025-05-16,3532.508544921875,3597.260523310148,3511.6208412914766,3524.551324491247,285982
2025-05-19,3513.90869140625,3558.8669395603383,3489.340821189833,3532.5086461287146,63477
2025-05-20,3490.832763671875,3557.474485992947,3473.326781271404,3533.005935588782,180195
2025-05-21,3495.60693359375,3555.88297713745,3481.2840335611395,3496.2038222764018,93912
2025-05-22,3485.958740234375,3509.5319570808274,3417.029270015307,3496.203710057038,71626
2025-05-23,3491.827392578125,3574.383555490977,3478.101138611137,3491.230503904956,134274
2025-05-26,3484.56640625,3516.096844235245,3436.1268745301018,3501.177055645845,387934
2025-05-27,3513.311767578125,3529.42509068359,3443.586767955655,3491.0316470909515,430965
2025-05-28,3354.963134765625,3530.9170781118805,3342.032651293359,3530.718196163943,596236
2025-05-29,3284.541748046875,3384.8027781106803,3278.3749505297683,3359.936463255327,337749
2025-05-30,3303.9375,3336.661716311853,3252.514009035783,3302.246639143364,152515
2025-06-02,3365.506591796875,3404.0989179191797,3287.3268012946755,3303.93745093692,230208
2025-06-03,3265.14599609375,3385.598521414473,3257.487219747167,3366.8990042272244,133163
2025-06-04,3231.8251953125,3291.3054696532495,3222.276676006412,3265.1460575770466,125988
2025-06-05,3295.681640625,3315.7738162725436,3242.5672919341046,3247.540554651795,178239
2025-06-06,3275.58984375,3307.9160527565296,3260.37161063529,3302.2465815900973,70907
2025-06-09,3270.616455078125,3297.2731918933314,3257.487090030365,3279.3694460549964,55284
2025-06-10,3240.677734375,3294.189850006415,3234.411374425695,3282.3535811961447,116495
2025-06-11,3195.520263671875,3262.5599926035206,3189.8507925888307,3248.5352942298478,109693
2025-06-12,3150.064697265625,3248.1375380530885,3136.1395612499264,3207.2572201872463,113034
2025-06-13,3113.46142578125,3160.7074228522174,2761.5532979782647,2761.5532979782647,301757
2025-06-16,3132.7578125,3209.5449418686712,3075.4657276833723,3127.187661007931,301716
2025-06-17,3136.935302734375,3167.6699698066172,3110.0796835250026,3135.8410877806946,95657
2025-06-18,3252.712890625,3264.4498398960964,3115.3515119843064,3136.935424881558,552226
2025-06-19,3234.80908203125,3267.4337353223414,3208.5503509727464,3252.712828526167,215781
2025-06-20,3211.13623046875,3266.4390099887128,3192.934282872397,3234.61012803998,403621
2025-06-23,3305.529052734375,3315.1771344416056,3200.891647193009,3203.974924569282,227042
2025-06-24,3281.955810546875,3340.938515359096,3270.616625224976,3325.1236361798697,127588
2025-06-25,3286.928955078125,3353.570676763731,3277.380193344357,3287.3267189690746,119866
2025-06-26,3340.043212890625,3360.03582598032,3292.2998912054704,3292.2998912054704,198965
2025-06-27,3323.731201171875,3391.66577899075,3315.177091739914,3356.9525006367267,115749
2025-06-30,3316.7685546875,3350.984505937026,3300.555669241058,3332.0861071205213,50473
2025-07-01,3301.848876953125,3377.840238662972,3292.498996786974,3327.1129559268675,98544
2025-07-02,3334.47314453125,3407.779232460804,3308.3139764750836,3322.13954992306,164305
2025-07-03,3348.10009765625,3381.8187224905723,3328.3063659029663,3328.3063659029663,88441
2025-07-04,3327.60009765625,3373.89990234375,3319.89990234375,3365.0,32907
2025-07-07,3341.800048828125,3355.199951171875,3278.10009765625,3327.0,131864
2025-07-08,3387.89990234375,3398.5,3321.199951171875,3342.0,99780
2025-07-09,3378.39990234375,3397.89990234375,3367.60009765625,3387.89990234375,43203
2025-07-10,3324.300048828125,3394.89990234375,3305.0,3388.0,61350
2025-07-11,3300.300048828125,3358.800048828125,3286.0,3325.800048828125,36782
2025-07-14,3264.39990234375,3321.199951171875,3254.800048828125,3309.10009765625,73316
2025-07-15,3357.39990234375,3366.39990234375,3275.10009765625,3275.10009765625,77763
2025-07-16,3357.0,3400.0,3323.60009765625,3357.39990234375,188419
2025-07-17,3410.89990234375,3422.39990234375,3355.89990234375,3384.0,103496
2025-07-18,3415.199951171875,3460.0,3401.0,3424.0,123319
2025-07-21,3427.0,3440.0,3370.39990234375,3415.199951171875,46370
2025-07-22,3443.60009765625,3457.0,3405.199951171875,3427.0,81574
2025-07-23,3478.800048828125,3482.0,3422.39990234375,3445.0,91732
2025-07-24,3445.300048828125,3493.5,3407.300048828125,3492.0,50509
2025-07-25,3411.699951171875,3445.199951171875,3405.5,3434.0,36854
2025-07-28,3409.39990234375,3451.0,3370.5,3410.10009765625,61013
2025-07-29,3489.800048828125,3499.699951171875,3410.89990234375,3410.89990234375,194700
2025-07-30,3429.60009765625,3509.0,3420.199951171875,3499.89990234375,44402
2025-07-31,3359.199951171875,3427.699951171875,3344.10009765625,3388.0,41565
2025-08-01,3289.5,3423.800048828125,3251.89990234375,3380.0,49562
2025-08-04,3394.10009765625,3500.0,3250.699951171875,3300.0,565435
2025-08-05,3412.699951171875,3445.5,3371.5,3418.699951171875,173349
2025-08-06,3385.800048828125,3478.0,3365.0,3412.699951171875,78016
2025-08-07,3353.0,3368.60009765625,3302.0,3365.0,43166
2025-08-08,3351.699951171875,3387.60009765625,3323.0,3359.89990234375,29292
2025-08-11,3367.5,3379.199951171875,3309.199951171875,3354.89990234375,41181
2025-08-12,3379.60009765625,3390.199951171875,3355.0,3366.10009765625,22397
2025-08-13,3374.5,3394.5,3360.89990234375,3388.5,18823
2025-08-14,3400.5,3420.199951171875,3363.199951171875,3363.199951171875,72422
2025-08-18,3623.800048828125,3720.0,3459.89990234375,3490.0,785829
2025-08-19,3599.800048828125,3639.10009765625,3575.10009765625,3623.800048828125,101033
2025-08-20,3624.5,3660.0,3578.0,3590.0,105282
2025-08-21,3575.800048828125,3641.800048828125,3551.0,3638.0,70904
2025-08-22,3569.60009765625,3599.0,3535.60009765625,3599.0,30566
2025-08-25,3568.800048828125,3631.0,3550.0,3590.60009765625,67344
2025-08-26,3551.199951171875,3570.0,3505.0,3552.0,48862
2025-08-28,3475.199951171875,3554.199951171875,3460.39990234375,3551.10009765625,32660
2025-08-29,3567.800048828125,3618.0,3436.89990234375,3476.5,153281
2025-09-01,3644.0,3724.0,3567.699951171875,3567.800048828125,213839
2025-09-02,3650.39990234375,3699.0,3631.0,3655.0,104113
2025-09-03,3677.5,3695.0,3655.0,3679.699951171875,108272
2025-09-04,3633.300048828125,4180.0,3605.0,3888.0,2660975
2025-09-05,3690.5,3720.300048828125,3621.10009765625,3660.0,243292
2025-09-08,3772.300048828125,3821.300048828125,3650.0,3699.800048828125,228278
2025-09-09,3767.199951171875,3798.0,3720.0,3794.89990234375,121758
2025-09-10,3677.699951171875,3786.199951171875,3640.0,3785.800048828125,279433
2025-09-11,3698.199951171875,3721.0,3664.89990234375,3680.0,90769
2025-09-12,3689.10009765625,3732.0,3661.89990234375,3698.10009765625,77044
2025-09-15,3643.0,3715.0,3633.0,3700.0,63010
2025-09-16,3671.10009765625,3698.0,3622.300048828125,3665.60009765625,85451
2025-09-17,3661.60009765625,3694.0,3648.60009765625,3671.89990234375,111252
2025-09-18,3794.699951171875,3814.89990234375,3692.199951171875,3694.0,630474
2025-09-19,3688.10009765625,3794.5,3670.0,3794.39990234375,147028
2025-09-22,3656.800048828125,3717.5,3641.0,3703.0,80820
2025-09-23,3739.10009765625,3764.89990234375,3585.0,3672.0,199806
2025-09-24,3698.89990234375,3748.0,3652.10009765625,3745.0,131400
2025-09-25,3602.800048828125,3714.89990234375,3585.89990234375,3714.89990234375,232023
2025-09-26,3543.699951171875,3637.0,3525.5,3612.800048828125,67428
2025-09-29,3464.0,3570.0,3445.199951171875,3550.89990234375,243089
2025-09-30,3446.60009765625,3470.0,3404.0,3464.5,142442
2025-10-01,3637.699951171875,3699.89990234375,3446.60009765625,3446.60009765625,602797
2025-10-03,3569.5,3671.89990234375,3557.39990234375,3670.0,132338
2025-10-06,3537.199951171875,3594.199951171875,3530.0,3580.0,74160
2025-10-07,3525.199951171875,3569.39990234375,3488.199951171875,3537.0,380085
2025-10-08,3627.199951171875,3742.800048828125,3525.199951171875,3525.199951171875,522471
2025-10-09,3628.199951171875,3657.10009765625,3610.10009765625,3654.199951171875,100404
2025-10-10,3638.10009765625,3693.89990234375,3610.60009765625,3630.0,108503
2025-10-13,3577.5,3616.89990234375,3570.0,3611.199951171875,51523
2025-10-14,3613.800048828125,3645.0,3576.0,3580.0,121826
2025-10-15,3682.60009765625,3690.0,3601.89990234375,3624.0,157429
2025-10-16,3782.39990234375,3793.89990234375,3688.199951171875,3695.0,200464
2025-10-17,3697.39990234375,3779.0,3685.699951171875,3766.0,68379
2025-10-20,3694.5,3726.39990234375,3685.0,3710.10009765625,31411
2025-10-21,3703.699951171875,3724.39990234375,3690.0,3696.0,8678
2025-10-23,3676.699951171875,3722.199951171875,3661.0,3706.0,40621
2025-10-24,3665.39990234375,3694.89990234375,3608.10009765625,3676.699951171875,63093
2025-10-27,3659.800048828125,3692.0,3640.699951171875,3670.0,25252
2025-10-28,3724.199951171875,3736.0,3651.0,3651.0,93389
2025-10-29,3721.5,3763.800048828125,3698.199951171875,3722.0,63030
2025-10-30,3713.89990234375,3732.89990234375,3685.0,3725.5,26546
2025-10-31,3786.5,3824.0,3697.300048828125,3712.0,152533
2025-11-03,3846.5,3880.0,3786.0,3796.39990234375,151639
2025-11-04,3822.300048828125,3862.199951171875,3750.0,3862.0,287958
2025-11-05,3822.300048828125,3822.300048828125,3822.300048828125,3822.300048828125,0
2025-11-06,3689.699951171875,3810.0,3665.0,3809.10009765625,120685
2025-11-07,3629.199951171875,3698.800048828125,3575.10009765625,3689.699951171875,134466
2025-11-10,3548.60009765625,3638.60009765625,3541.0,3629.199951171875,75700
2025-11-11,3614.0,3648.0,3545.0,3578.0,92305
2025-11-12,3570.39990234375,3630.0,3560.0,3619.0,54478
2025-11-13,3608.0,3644.60009765625,3584.10009765625,3588.5,63024
2025-11-14,3551.10009765625,3608.0,3532.800048828125,3608.0,53212
2025-11-17,3623.39990234375,3636.0,3552.0,3552.0,67893
2025-11-18,3618.800048828125,3633.89990234375,3560.10009765625,3600.0,49362
2025-11-19,3584.39990234375,3679.89990234375,3570.0,3671.10009765625,105373
2025-11-20,3557.800048828125,3615.39990234375,3552.0,3599.89990234375,49521
2025-11-21,3617.5,3642.0,3540.0,3557.0,146801
2025-11-24,3670.199951171875,3686.0,3596.39990234375,3617.5,135421
2025-11-25,3637.60009765625,3690.0,3604.39990234375,3685.89990234375,62308
2025-11-26,3686.60009765625,3719.60009765625,3620.10009765625,3648.5,91653
2025-11-27,3847.800048828125,3860.0,3670.0,3686.5,298548
2025-11-28,3817.39990234375,3896.89990234375,3788.60009765625,3849.89990234375,161825
2025-12-01,3844.199951171875,3907.10009765625,3830.39990234375,3840.0,138120
2025-12-02,3757.199951171875,3830.0,3741.60009765625,3815.39990234375,70041
2025-12-03,3800.0,3811.0,3725.0,3761.0,70993
2025-12-04,3733.800048828125,3792.60009765625,3714.10009765625,3771.0,52201
2025-12-05,3710.89990234375,3783.39990234375,3693.60009765625,3733.800048828125,40125
2025-12-08,3676.199951171875,3740.0,3650.0,3710.89990234375,54172
2025-12-09,3674.800048828125,3694.300048828125,3584.199951171875,3670.0,66430
2025-12-10,3647.300048828125,3708.0,3631.199951171875,3700.89990234375,27337
2025-12-11,3675.300048828125,3689.0,3624.0,3665.0,29721
2025-12-12,3659.699951171875,3728.5,3650.0,3703.0,38676
2025-12-15,3719.10009765625,3726.0,3645.0,3655.0,35605
2025-12-16,3678.199951171875,3718.5,3665.0,3701.0,38860
2025-12-17,3642.89990234375,3750.0,3625.10009765625,3678.199951171875,40589
2025-12-18,3638.39990234375,3666.89990234375,3581.10009765625,3648.89990234375,75699
2025-12-19,3615.800048828125,3685.39990234375,3590.10009765625,3667.89990234375,125821
2025-12-22,3625.5,3653.89990234375,3542.10009765625,3630.0,184323
2025-12-23,3747.0,3779.0,3637.0,3639.0,185367
2025-12-24,3728.5,3764.0,3713.5,3740.199951171875,66449
2025-12-26,3698.10009765625,3750.0,3686.60009765625,3728.39990234375,26015
2025-12-29,3722.0,3735.0,3660.0,3690.0,52898
2025-12-30,3710.39990234375,3744.39990234375,3685.0,3723.0,31293
2025-12-31,3719.800048828125,3749.0,3696.39990234375,3735.0,51975
2026-01-01,3820.60009765625,3850.0,3721.0,3721.0,231329
2026-01-02,3847.10009765625,3882.89990234375,3816.89990234375,3830.0,120932
